game_id,jg_result,jg_matchup,jg_k,jg_a,jg_d,jg_cs,jg_op_cs,jg_gold,jg_damage,jg_matchup_strength,top_result,top_matchup,top_k,top_a,top_d,top_cs,top_op_cs,top_gold,top_damage,top_matchup_strength,mid_result,mid_matchup,mid_k,mid_a,mid_d,mid_cs,mid_op_cs,mid_gold,mid_damage,mid_matchup_strength,bot_result,bot_matchup,bot_k,bot_a,bot_d,bot_cs,bot_op_cs,bot_gold,bot_damage,bot_matchup_strength,sup_result,sup_matchup,sup_k,sup_a,sup_d,sup_cs,sup_op_cs,sup_gold,sup_damage,sup_matchup_strength
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092552,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Gangplank , Vladimir",3.0,6.0,0.8333333333333334,136.66666666666666,130.66666666666666,13233.333333333334,16209.0,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Kai'Sa , Xayah",6.777777777777778,6.277777777777778,1.5555555555555556,132.625,135.25,17546.75,21408.75,10.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Galio , Rakan",0.5,9.666666666666666,3.0,25.75,6.0,8316.0,4139.75,-2.0
1092552,blue win,"Skarner , Rek'Sai",1.9166666666666667,7.166666666666667,0.9166666666666666,90.0,93.58333333333333,11273.416666666666,4207.666666666667,22.0,blue win,"Jayce , Sylas",4.142857142857143,6.571428571428571,1.8571428571428572,136.75,132.5,12204.75,11686.75,6.0,blue win,"Sylas , Akali",3.0,4.2,1.0,128.0,138.33333333333334,10969.0,9321.333333333334,0.0,blue win,"Sona , Caitlyn",4.0,9.0,1.6666666666666667,79.0,127.66666666666667,14456.666666666666,14805.0,2.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1180788,blue win,"Sejuani , Skarner",2.4,11.6,0.8,88.0,84.0,11198.2,8775.2,4.0,blue win,"Gnar , Camille",1.6666666666666667,5.0,2.6666666666666665,126.33333333333333,117.66666666666667,11748.0,12741.0,4.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Sivir , Xayah",4.444444444444445,6.481481481481482,0.6296296296296297,140.94736842105263,128.0,14864.894736842105,15417.842105263158,-2.0,blue win,"Lux , Alistar",1.0,15.0,1.0,8.0,14.0,7035.0,8266.0,-2.0
1123114,blue loss,"Lee Sin , Jarvan IV",3.6,6.6,1.6,82.14285714285714,80.71428571428571,11163.92857142857,7906.928571428572,20.0,blue loss,"Jayce , Vladimir",4.0,4.5,0.75,128.5,111.0,12574.25,16465.75,-2.0,blue loss,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue loss,"Varus , Kalista",4.0,6.2,1.0,135.0,134.6,13211.4,11748.0,8.0,blue loss,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1124728,blue win,"Jarvan IV , Elise",3.5,13.75,2.5,79.33333333333333,78.66666666666667,10911.333333333334,6282.666666666667,0.0,blue win,"Gangplank , Renekton",1.75,8.75,2.5,116.0,125.5,14232.0,20657.0,0.0,blue win,"Akali , Azir",4.0,4.0,1.5,132.25,128.75,12505.0,11649.75,-4.0,blue win,"Xayah , Ezreal",5.8,5.0,1.15,142.33333333333334,132.83333333333334,17633.5,20947.444444444445,0.0,blue win,"Rakan , Tahm Kench",0.8,11.6,1.4666666666666666,5.6923076923076925,28.0,9215.0,6079.7692307692305,2.0
1081686,blue win,"Olaf , Jarvan IV",3.8,6.2,0.8,104.75,69.75,11922.25,7102.75,-2.0,blue win,"Jayce , Ornn",4.666666666666667,5.0,3.0,138.0,110.33333333333333,16151.0,24436.333333333332,2.0,blue win,"Akali , Corki",5.333333333333333,3.0,0.3333333333333333,156.66666666666666,152.33333333333334,17267.666666666668,16236.0,2.0,blue win,"Xayah , Sivir",5.0,5.178571428571429,0.8214285714285714,139.28571428571428,133.52380952380952,17097.904761904763,16446.14285714286,2.0,blue win,"Rakan , Yuumi",1.2857142857142858,11.142857142857142,1.1428571428571428,6.571428571428571,5.142857142857143,9027.285714285714,5099.857142857143,-2.0
1102476,blue loss,"Trundle , Sejuani",1.5555555555555556,9.222222222222221,1.8888888888888888,82.13333333333334,81.26666666666667,11802.8,6344.933333333333,16.0,blue loss,"Sylas , Kennen",3.5,6.25,2.75,129.33333333333334,109.66666666666667,12504.0,15769.0,6.0,blue loss,"Akali , Irelia",4.2,6.4,2.2,128.75,129.75,14754.0,16555.25,6.0,blue loss,"Ezreal , Xayah",3.15,5.3,0.75,139.22222222222223,138.22222222222223,15121.722222222223,21010.833333333332,0.0,blue loss,"Nautilus , Rakan",1.4,9.3,3.3,24.0,4.714285714285714,9241.857142857143,5173.285714285715,0.0
1094190,blue win,"Rek'Sai , Jarvan IV",3.0555555555555554,6.833333333333333,1.3333333333333333,97.58333333333333,83.0,12869.583333333334,8666.25,12.0,blue win,"Akali , Jayce",5.0,4.0,3.0,129.0,125.0,12479.0,10303.0,-2.0,blue win,"Azir , Vel'koz",4.5,6.5,2.0,145.0,146.5,14898.5,21918.0,2.0,blue win,"Sivir , Kai'Sa",5.666666666666667,6.777777777777778,1.3888888888888888,144.375,131.75,16477.125,20439.25,4.0,blue win,"Taric , Nautilus",1.0,11.5,1.5,27.0,25.0,9458.0,4004.0,0.0
1125063,blue win,"Jarvan IV , Sejuani",1.3571428571428572,12.071428571428571,1.7142857142857142,82.08333333333333,82.58333333333333,10949.416666666666,6647.25,4.0,blue win,"Jayce , Camille",3.6666666666666665,5.833333333333333,2.0,114.66666666666667,122.0,13274.333333333334,19360.0,6.0,blue win,"Akali , Karma",3.0,4.5,1.5,127.5,139.5,12831.5,7274.0,2.0,blue win,"Xayah , Ezreal",5.8,5.0,1.15,142.33333333333334,132.83333333333334,17633.5,20947.444444444445,0.0,blue win,"Rakan , Galio",0.2857142857142857,12.285714285714286,1.2857142857142858,5.571428571428571,21.142857142857142,8507.42857142857,3509.1428571428573,2.0
1144908,blue win,"Skarner , Elise",0.0,6.5,1.5,90.5,94.0,10946.5,2943.5,2.0,blue win,"Sylas , Irelia",5.5,7.8,1.6,138.6,133.2,15847.4,21161.8,12.0,blue win,"Akali , Ryze",6.0,4.333333333333333,0.3333333333333333,127.0,136.5,15512.5,12441.0,0.0,blue win,"Xayah , Sivir",5.0,5.178571428571429,0.8214285714285714,139.28571428571428,133.52380952380952,17097.904761904763,16446.14285714286,2.0,blue win,"Lux , Nautilus",1.35,11.05,1.75,7.785714285714286,23.428571428571427,9414.214285714286,7493.714285714285,22.0
1092517,blue win,"Lee Sin , Jarvan IV",3.6,6.6,1.6,82.14285714285714,80.71428571428571,11163.92857142857,7906.928571428572,20.0,blue win,"Neeko , Irelia",2.6666666666666665,8.0,1.6666666666666667,137.66666666666666,125.33333333333333,14031.666666666666,19567.0,-4.0,blue loss,"Akali , Sylas",4.6,8.2,1.2,138.2,138.6,14446.0,15372.8,0.0,blue win,"Sona , Sivir",3.6363636363636362,10.090909090909092,1.6363636363636365,50.57142857142857,130.28571428571428,12610.142857142857,12586.285714285714,6.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092517,blue win,"Lee Sin , Jarvan IV",3.6,6.6,1.6,82.14285714285714,80.71428571428571,11163.92857142857,7906.928571428572,20.0,blue win,"Neeko , Irelia",2.6666666666666665,8.0,1.6666666666666667,137.66666666666666,125.33333333333333,14031.666666666666,19567.0,-4.0,blue loss,"Akali , Sylas",4.6,8.2,1.2,138.2,138.6,14446.0,15372.8,0.0,blue win,"Sona , Sivir",3.6363636363636362,10.090909090909092,1.6363636363636365,50.57142857142857,130.28571428571428,12610.142857142857,12586.285714285714,6.0,blue loss,"Taric , Rakan",0.5,16.5,2.5,62.0,4.0,10233.5,2357.0,2.0
1092517,blue win,"Lee Sin , Jarvan IV",3.6,6.6,1.6,82.14285714285714,80.71428571428571,11163.92857142857,7906.928571428572,20.0,blue win,"Neeko , Irelia",2.6666666666666665,8.0,1.6666666666666667,137.66666666666666,125.33333333333333,14031.666666666666,19567.0,-4.0,blue loss,"Akali , Sylas",4.6,8.2,1.2,138.2,138.6,14446.0,15372.8,0.0,blue loss,"Sona , Xayah",2.625,12.0,2.0,55.166666666666664,134.33333333333334,12924.333333333334,12084.166666666666,10.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092517,blue win,"Lee Sin , Jarvan IV",3.6,6.6,1.6,82.14285714285714,80.71428571428571,11163.92857142857,7906.928571428572,20.0,blue win,"Neeko , Irelia",2.6666666666666665,8.0,1.6666666666666667,137.66666666666666,125.33333333333333,14031.666666666666,19567.0,-4.0,blue loss,"Akali , Sylas",4.6,8.2,1.2,138.2,138.6,14446.0,15372.8,0.0,blue loss,"Sona , Xayah",2.625,12.0,2.0,55.166666666666664,134.33333333333334,12924.333333333334,12084.166666666666,10.0,blue loss,"Taric , Rakan",0.5,16.5,2.5,62.0,4.0,10233.5,2357.0,2.0
1092517,blue loss,"Rek'Sai , Lee Sin",4.0,7.0,1.8,89.0,84.5,11579.0,7374.75,6.0,blue win,"Neeko , Irelia",2.6666666666666665,8.0,1.6666666666666667,137.66666666666666,125.33333333333333,14031.666666666666,19567.0,-4.0,blue loss,"Akali , Sylas",4.6,8.2,1.2,138.2,138.6,14446.0,15372.8,0.0,blue win,"Sona , Sivir",3.6363636363636362,10.090909090909092,1.6363636363636365,50.57142857142857,130.28571428571428,12610.142857142857,12586.285714285714,6.0,blue win,"Tahm Kench , Lux",0.7391304347826086,8.652173913043478,1.2173913043478262,47.388888888888886,7.722222222222222,9531.5,4456.444444444444,-2.0
1092517,blue loss,"Rek'Sai , Lee Sin",4.0,7.0,1.8,89.0,84.5,11579.0,7374.75,6.0,blue win,"Neeko , Irelia",2.6666666666666665,8.0,1.6666666666666667,137.66666666666666,125.33333333333333,14031.666666666666,19567.0,-4.0,blue loss,"Akali , Sylas",4.6,8.2,1.2,138.2,138.6,14446.0,15372.8,0.0,blue win,"Sona , Sivir",3.6363636363636362,10.090909090909092,1.6363636363636365,50.57142857142857,130.28571428571428,12610.142857142857,12586.285714285714,6.0,blue loss,"Taric , Rakan",0.5,16.5,2.5,62.0,4.0,10233.5,2357.0,2.0
