gameid,league,playerid,gamelength,team,goldat10,oppgoldat10,gdat10,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,blue_result
1720649,LMS,100,31.683333333333334,Hong Kong Attitude,16193.0,15245.0,948.0,19430.0,18540.0,890.0,339.0,345.0,-6.0,"Blue , 1"
1720654,LMS,100,34.9,MAD Team,15926.0,15283.0,643.0,18494.0,18589.0,-95.0,302.0,310.0,-8.0,"Blue , 1"
1720664,LMS,100,47.2,Hong Kong Attitude,14427.0,15328.0,-901.0,18058.0,18645.0,-587.0,314.0,323.0,-9.0,"Blue , 0"
1720665,LMS,100,34.46666666666667,Machi 17,15928.0,14985.0,943.0,19741.0,18449.0,1292.0,355.0,307.0,48.0,"Blue , 0"
1720673,LMS,100,28.783333333333335,Flash Wolves,15049.0,16011.0,-962.0,17657.0,19334.0,-1677.0,332.0,312.0,20.0,"Blue , 0"
1720677,LMS,100,29.983333333333334,Machi 17,14517.0,17364.0,-2847.0,17829.0,19178.0,-1349.0,323.0,335.0,-12.0,"Blue , 0"
1730709,LMS,100,25.233333333333334,Flash Wolves,16306.0,15994.0,312.0,17961.0,18067.0,-106.0,316.0,288.0,28.0,"Blue , 1"
1730739,LMS,100,31.133333333333333,Flash Wolves,17381.0,14637.0,2744.0,19062.0,18003.0,1059.0,301.0,327.0,-26.0,"Blue , 1"
1730761,LMS,100,36.016666666666666,AHQ e-Sports Club,15294.0,16008.0,-714.0,18179.0,20238.0,-2059.0,303.0,347.0,-44.0,"Blue , 0"
1730776,LMS,100,35.333333333333336,AHQ e-Sports Club,14682.0,15053.0,-371.0,18307.0,18795.0,-488.0,324.0,300.0,24.0,"Blue , 0"
770087,NAAc,100,36.583333333333336,TSM Academy,15424.0,14918.0,506.0,19050.0,19154.0,-104.0,341.0,318.0,23.0,"Blue , 0"
770089,NAAc,100,36.516666666666666,FlyQuest Academy,15559.0,14997.0,562.0,19394.0,18509.0,885.0,330.0,323.0,7.0,"Blue , 1"
770091,NAAc,100,40.56666666666667,Team Liquid Academy,13938.0,16562.0,-2624.0,18324.0,19849.0,-1525.0,298.0,319.0,-21.0,"Blue , 1"
780087,NAAc,100,39.916666666666664,Clutch Gaming Academy,16039.0,15416.0,623.0,18484.0,19376.0,-892.0,312.0,310.0,2.0,"Blue , 1"
770178,NAAc,100,41.2,CLG Academy,14746.0,15172.0,-426.0,18157.0,18369.0,-212.0,308.0,281.0,27.0,"Blue , 0"
770182,NAAc,100,25.966666666666665,100 Thieves Academy,16036.0,14808.0,1228.0,19225.0,19047.0,178.0,322.0,323.0,-1.0,"Blue , 1"
770185,NAAc,100,37.0,Echo Fox Academy,15261.0,15891.0,-630.0,19820.0,19002.0,818.0,329.0,322.0,7.0,"Blue , 1"
770193,NAAc,100,40.416666666666664,OpTic Academy,15393.0,15171.0,222.0,18864.0,18523.0,341.0,300.0,333.0,-33.0,"Blue , 0"
1002650013,EULCS,100,45.916666666666664,Roccat,14709.0,15299.0,-590.0,18958.0,19768.0,-810.0,330.0,356.0,-26.0,"Blue , 0"
1002660018,EULCS,100,34.71666666666667,H2K,15724.0,14917.0,807.0,19483.0,18630.0,853.0,345.0,334.0,11.0,"Blue , 0"
1002650026,EULCS,200,39.46666666666667,G2 Esports,15596.0,14688.0,908.0,18997.0,19118.0,-121.0,312.0,329.0,-17.0,"Red , 1"
1002650034,EULCS,100,30.45,Fnatic,15201.0,14842.0,359.0,18301.0,17620.0,681.0,311.0,312.0,-1.0,"Blue , 1"
1002660041,EULCS,100,43.2,Schalke 04,16324.0,15311.0,1013.0,19417.0,18660.0,757.0,313.0,315.0,-2.0,"Blue , 1"
1002650051,EULCS,100,29.0,Vitality,17405.0,14805.0,2600.0,19803.0,18481.0,1322.0,352.0,315.0,37.0,"Blue , 1"
1002650067,EULCS,100,33.083333333333336,Schalke 04,15178.0,15197.0,-19.0,18865.0,18970.0,-105.0,348.0,346.0,2.0,"Blue , 1"
1002650071,EULCS,100,31.783333333333335,G2 Esports,15567.0,15635.0,-68.0,19351.0,18906.0,445.0,316.0,329.0,-13.0,"Blue , 1"
1002650079,EULCS,100,53.61666666666667,Fnatic,15405.0,14786.0,619.0,19590.0,18081.0,1509.0,361.0,309.0,52.0,"Blue , 1"
810022,LCK,100,47.416666666666664,Gen.G,14584.0,15983.0,-1399.0,19224.0,19850.0,-626.0,310.0,356.0,-46.0,"Blue , 0"
810035,LCK,100,36.61666666666667,Afreeca Freecs,16582.0,15014.0,1568.0,18544.0,19131.0,-587.0,307.0,348.0,-41.0,"Blue , 1"
1002710017,NALCS,100,28.633333333333333,100 Thieves,15915.0,14868.0,1047.0,20342.0,19264.0,1078.0,336.0,339.0,-3.0,"Blue , 1"
1002710019,NALCS,100,30.333333333333332,Cloud9,15116.0,14524.0,592.0,18759.0,17706.0,1053.0,318.0,300.0,18.0,"Blue , 1"
1002710029,NALCS,100,38.36666666666667,Counter Logic Gaming,15545.0,15762.0,-217.0,18920.0,18188.0,732.0,317.0,326.0,-9.0,"Blue , 0"
1002710038,NALCS,100,32.483333333333334,OpTic Gaming,14763.0,14331.0,432.0,18363.0,19307.0,-944.0,324.0,298.0,26.0,"Blue , 0"
1002710048,NALCS,100,42.983333333333334,Clutch Gaming,14873.0,16468.0,-1595.0,18472.0,19132.0,-660.0,306.0,326.0,-20.0,"Blue , 0"
1002710059,NALCS,100,36.416666666666664,Echo Fox,16458.0,14442.0,2016.0,18742.0,18131.0,611.0,327.0,292.0,35.0,"Blue , 0"
1002710063,NALCS,100,35.0,Golden Guardians,14972.0,15272.0,-300.0,16319.0,17396.0,-1077.0,268.0,299.0,-31.0,"Blue , 0"
1002710071,NALCS,100,53.05,Team SoloMid,15740.0,14380.0,1360.0,20033.0,18268.0,1765.0,354.0,316.0,38.0,"Blue , 1"
1002710079,NALCS,100,36.18333333333333,Team Liquid,14937.0,15486.0,-549.0,18743.0,19009.0,-266.0,336.0,330.0,6.0,"Blue , 0"
1002710091,NALCS,100,32.36666666666667,FlyQuest,16547.0,15015.0,1532.0,20066.0,18299.0,1767.0,345.0,328.0,17.0,"Blue , 1"
800231,LCK,100,36.3,Kingzone DragonX,15697.0,15367.0,330.0,19182.0,19530.0,-348.0,331.0,314.0,17.0,"Blue , 0"
810182,LCK,100,28.95,Kingzone DragonX,14682.0,16186.0,-1504.0,18667.0,19501.0,-834.0,330.0,333.0,-3.0,"Blue , 0"
810190,LCK,100,36.483333333333334,Kingzone DragonX,15359.0,16020.0,-661.0,18006.0,18865.0,-859.0,327.0,290.0,37.0,"Blue , 0"
800658,LCK,100,47.11666666666667,Afreeca Freecs,14901.0,14897.0,4.0,19235.0,19147.0,88.0,329.0,338.0,-9.0,"Blue , 0"
800678,LCK,100,42.016666666666666,Griffin,14956.0,14914.0,42.0,19105.0,18643.0,462.0,344.0,339.0,5.0,"Blue , 0"
800691,LCK,100,35.7,Afreeca Freecs,15127.0,15025.0,102.0,19720.0,19051.0,669.0,356.0,337.0,19.0,"Blue , 1"
800707,LCK,100,32.6,Afreeca Freecs,16571.0,17790.0,-1219.0,18795.0,20246.0,-1451.0,290.0,320.0,-30.0,"Blue , 0"
800711,LCK,100,42.28333333333333,Afreeca Freecs,15167.0,15161.0,6.0,17843.0,18605.0,-762.0,321.0,331.0,-10.0,"Blue , 0"
1002710109,NAAc,100,39.63333333333333,Clutch Gaming Academy,14906.0,15188.0,-282.0,19340.0,19379.0,-39.0,337.0,332.0,5.0,"Blue , 0"
1002710115,NAAc,100,42.333333333333336,FlyQuest Academy,15271.0,15515.0,-244.0,19641.0,18780.0,861.0,357.0,325.0,32.0,"Blue , 0"
1002710116,NAAc,100,46.65,Clutch Gaming Academy,16288.0,14661.0,1627.0,19914.0,17949.0,1965.0,330.0,296.0,34.0,"Blue , 1"
1002710119,NAAc,100,48.86666666666667,FlyQuest Academy,14926.0,15082.0,-156.0,18197.0,18618.0,-421.0,320.0,315.0,5.0,"Blue , 1"
1002710121,NAAc,100,41.55,Clutch Gaming Academy,15374.0,15623.0,-249.0,18625.0,19985.0,-1360.0,312.0,333.0,-21.0,"Blue , 0"
1002710132,NAAc,100,27.266666666666666,CLG Academy,15096.0,15732.0,-636.0,19096.0,19197.0,-101.0,333.0,343.0,-10.0,"Blue , 0"
1002710144,NAAc,100,30.05,100 Thieves Academy,15788.0,14675.0,1113.0,19185.0,18601.0,584.0,331.0,323.0,8.0,"Blue , 0"
1002710148,NAAc,100,25.383333333333333,CLG Academy,14039.0,16029.0,-1990.0,17579.0,18626.0,-1047.0,286.0,310.0,-24.0,"Blue , 0"
1002710150,NAAc,100,34.71666666666667,CLG Academy,15646.0,14939.0,707.0,19585.0,19488.0,97.0,347.0,309.0,38.0,"Blue , 1"
1002710151,NAAc,100,41.21666666666667,CLG Academy,15090.0,15059.0,31.0,19339.0,18819.0,520.0,321.0,337.0,-16.0,"Blue , 1"
1002660116,EULCS,100,25.983333333333334,H2K,15657.0,15586.0,71.0,19559.0,18564.0,995.0,327.0,310.0,17.0,"Blue , 0"
1002660125,EULCS,100,40.483333333333334,Schalke 04,15172.0,15186.0,-14.0,19290.0,19273.0,17.0,349.0,351.0,-2.0,"Blue , 1"
1002660129,EULCS,100,34.36666666666667,Giants Gaming,16244.0,15929.0,315.0,19969.0,18558.0,1411.0,359.0,320.0,39.0,"Blue , 0"
1002660133,EULCS,100,36.93333333333333,Fnatic,15052.0,15943.0,-891.0,18833.0,18854.0,-21.0,300.0,335.0,-35.0,"Blue , 1"
1002660137,EULCS,100,27.816666666666666,Misfits,14602.0,16179.0,-1577.0,18663.0,19114.0,-451.0,289.0,336.0,-47.0,"Blue , 0"
1002660152,EULCS,100,31.8,H2K,14682.0,14530.0,152.0,18418.0,18614.0,-196.0,299.0,292.0,7.0,"Blue , 1"
1002660163,EULCS,100,38.9,Misfits,14979.0,16510.0,-1531.0,17876.0,19596.0,-1720.0,316.0,337.0,-21.0,"Blue , 0"
1002660168,EULCS,100,31.966666666666665,Fnatic,16160.0,14948.0,1212.0,18814.0,17918.0,896.0,327.0,316.0,11.0,"Blue , 0"
1002660174,EULCS,100,28.6,Vitality,16069.0,14296.0,1773.0,19063.0,16910.0,2153.0,329.0,313.0,16.0,"Blue , 1"
1002650194,EULCS,100,42.93333333333333,Schalke 04,15721.0,15718.0,3.0,18965.0,19364.0,-399.0,328.0,346.0,-18.0,"Blue , 0"
1002650204,EULCS,100,34.8,G2 Esports,15209.0,16957.0,-1748.0,17622.0,19429.0,-1807.0,298.0,296.0,2.0,"Blue , 0"
1002650209,EULCS,100,48.166666666666664,G2 Esports,15306.0,14585.0,721.0,19174.0,18706.0,468.0,320.0,300.0,20.0,"Blue , 0"
800112,CBLoL,100,32.666666666666664,Vivo Keyd,15645.0,14212.0,1433.0,19237.0,18032.0,1205.0,349.0,316.0,33.0,"Blue , 1"
800114,CBLoL,100,32.516666666666666,Vivo Keyd,14804.0,14946.0,-142.0,17621.0,17949.0,-328.0,329.0,299.0,30.0,"Blue , 1"
800117,CBLoL,100,33.56666666666667,Rampage,13893.0,15860.0,-1967.0,16943.0,19183.0,-2240.0,275.0,312.0,-37.0,"Blue , 0"
800359,CBLoL,100,30.6,CNB e-Sports Club,14641.0,15256.0,-615.0,16970.0,17129.0,-159.0,286.0,298.0,-12.0,"Blue , 0"
800355,CBLoL,100,32.2,CNB e-Sports Club,17881.0,14022.0,3859.0,19420.0,17838.0,1582.0,326.0,304.0,22.0,"Blue , 1"
800361,CBLoL,100,32.833333333333336,Vivo Keyd,17198.0,16778.0,420.0,17856.0,17306.0,550.0,260.0,294.0,-34.0,"Blue , 0"
800363,CBLoL,100,35.96666666666667,CNB e-Sports Club,13415.0,16201.0,-2786.0,15641.0,16833.0,-1192.0,236.0,237.0,-1.0,"Blue , 0"
800366,CBLoL,100,47.7,CNB e-Sports Club,15092.0,14641.0,451.0,17502.0,17202.0,300.0,279.0,302.0,-23.0,"Blue , 1"
1002710167,NALCS,100,38.016666666666666,Echo Fox,15305.0,15622.0,-317.0,19100.0,19404.0,-304.0,355.0,343.0,12.0,"Blue , 0"
1002710179,NALCS,100,34.75,OpTic Gaming,14604.0,15127.0,-523.0,19186.0,18688.0,498.0,300.0,345.0,-45.0,"Blue , 0"
1002710188,NALCS,100,29.166666666666668,Golden Guardians,14587.0,15411.0,-824.0,18253.0,18558.0,-305.0,302.0,336.0,-34.0,"Blue , 0"
1002710199,NALCS,100,39.6,Counter Logic Gaming,16320.0,15530.0,790.0,19763.0,17995.0,1768.0,322.0,349.0,-27.0,"Blue , 1"
1002710213,NALCS,100,38.03333333333333,100 Thieves,16424.0,14407.0,2017.0,19988.0,18661.0,1327.0,360.0,318.0,42.0,"Blue , 0"
1002710220,NALCS,100,37.11666666666667,Counter Logic Gaming,16865.0,14720.0,2145.0,19191.0,17953.0,1238.0,300.0,278.0,22.0,"Blue , 1"
1002710229,NALCS,100,30.283333333333335,Clutch Gaming,15866.0,16427.0,-561.0,18842.0,18795.0,47.0,343.0,334.0,9.0,"Blue , 0"
1002710235,NALCS,100,29.566666666666666,FlyQuest,14373.0,15394.0,-1021.0,18106.0,19172.0,-1066.0,277.0,321.0,-44.0,"Blue , 0"
1002710243,NALCS,100,34.38333333333333,Team SoloMid,14018.0,16387.0,-2369.0,17521.0,19147.0,-1626.0,303.0,336.0,-33.0,"Blue , 1"
1002710252,NALCS,100,25.0,Team SoloMid,15207.0,15608.0,-401.0,18913.0,19230.0,-317.0,337.0,346.0,-9.0,"Blue , 0"
1002710259,NALCS,100,40.6,100 Thieves,14963.0,14953.0,10.0,18608.0,18108.0,500.0,301.0,301.0,0.0,"Blue , 1"
1002710266,NALCS,100,34.18333333333333,Team SoloMid,15158.0,14956.0,202.0,19059.0,18942.0,117.0,353.0,291.0,62.0,"Blue , 1"
1002710271,NALCS,100,37.06666666666667,100 Thieves,15558.0,14483.0,1075.0,19149.0,18469.0,680.0,308.0,314.0,-6.0,"Blue , 1"
1750257,LMS,100,32.35,Team Afro,16438.0,14861.0,1577.0,19124.0,17300.0,1824.0,303.0,273.0,30.0,"Blue , 1"
1750268,LMS,100,28.666666666666668,Team Afro,13781.0,14893.0,-1112.0,17196.0,18798.0,-1602.0,299.0,298.0,1.0,"Blue , 0"
1740269,LMS,100,38.916666666666664,Machi 17,14316.0,15582.0,-1266.0,17510.0,19266.0,-1756.0,304.0,342.0,-38.0,"Blue , 1"
1740316,LMS,100,40.483333333333334,AHQ e-Sports Club,14932.0,15325.0,-393.0,19032.0,19634.0,-602.0,349.0,349.0,0.0,"Blue , 1"
1740332,LMS,100,29.066666666666666,MAD Team,15892.0,14553.0,1339.0,18513.0,18301.0,212.0,322.0,312.0,10.0,"Blue , 1"
1740341,LMS,100,28.016666666666666,AHQ e-Sports Club,14828.0,16229.0,-1401.0,18525.0,19324.0,-799.0,336.0,340.0,-4.0,"Blue , 0"
1740350,LMS,100,34.28333333333333,Flash Wolves,15192.0,15248.0,-56.0,18960.0,19704.0,-744.0,322.0,312.0,10.0,"Blue , 1"
1740380,LMS,100,26.083333333333332,Flash Wolves,14485.0,15675.0,-1190.0,18674.0,19186.0,-512.0,322.0,305.0,17.0,"Blue , 1"
800322,TCL,100,30.983333333333334,Bursaspor Esports,15275.0,16415.0,-1140.0,18372.0,18381.0,-9.0,266.0,288.0,-22.0,"Blue , 0"
800328,TCL,100,52.0,Team AURORA,14369.0,15534.0,-1165.0,19481.0,19163.0,318.0,323.0,328.0,-5.0,"Blue , 0"
800344,TCL,100,32.53333333333333,Fenerbahce Esports,15125.0,15929.0,-804.0,18724.0,18560.0,164.0,330.0,310.0,20.0,"Blue , 1"
800358,TCL,100,31.816666666666666,SuperMassive,16289.0,15469.0,820.0,19489.0,19950.0,-461.0,316.0,349.0,-33.0,"Blue , 1"
810351,TCL,100,31.583333333333332,Dark Passage,15827.0,14800.0,1027.0,19351.0,19375.0,-24.0,322.0,335.0,-13.0,"Blue , 1"
810354,TCL,100,27.533333333333335,Royal Bandits e-sports,16439.0,15600.0,839.0,19573.0,18879.0,694.0,334.0,326.0,8.0,"Blue , 1"
810362,TCL,100,29.283333333333335,SuperMassive,15640.0,15100.0,540.0,18570.0,18411.0,159.0,310.0,298.0,12.0,"Blue , 1"
810375,TCL,100,29.566666666666666,HWA Gaming,14682.0,15086.0,-404.0,18355.0,19246.0,-891.0,331.0,353.0,-22.0,"Blue , 0"
800403,TCL,100,30.15,Team AURORA,17540.0,14912.0,2628.0,16934.0,16293.0,641.0,272.0,261.0,11.0,"Blue , 1"
800405,TCL,100,41.56666666666667,Fenerbahce Esports,15706.0,17585.0,-1879.0,17078.0,18041.0,-963.0,242.0,284.0,-42.0,"Blue , 0"
800420,TCL,100,29.2,HWA Gaming,17423.0,15076.0,2347.0,19027.0,17902.0,1125.0,305.0,270.0,35.0,"Blue , 1"
810059,TCL,100,28.45,HWA Gaming,14879.0,14822.0,57.0,17598.0,18391.0,-793.0,303.0,322.0,-19.0,"Blue , 1"
810066,TCL,100,28.55,Bursaspor Esports,14302.0,15955.0,-1653.0,18083.0,18605.0,-522.0,319.0,307.0,12.0,"Blue , 0"
810072,TCL,100,36.7,Team AURORA,14027.0,15848.0,-1821.0,18221.0,20648.0,-2427.0,310.0,341.0,-31.0,"Blue , 0"
810083,TCL,100,30.55,SuperMassive,14741.0,15023.0,-282.0,18786.0,18417.0,369.0,300.0,306.0,-6.0,"Blue , 1"
810143,TCL,100,37.3,SuperMassive,17122.0,14233.0,2889.0,18427.0,18246.0,181.0,294.0,285.0,9.0,"Blue , 1"
810149,TCL,100,32.4,Fenerbahce Esports,13868.0,14395.0,-527.0,17260.0,17587.0,-327.0,284.0,303.0,-19.0,"Blue , 1"
810167,TCL,100,29.25,Dark Passage,15274.0,14808.0,466.0,19359.0,18468.0,891.0,335.0,349.0,-14.0,"Blue , 1"
810178,TCL,100,32.43333333333333,YouthCREW,15760.0,14622.0,1138.0,19671.0,18013.0,1658.0,327.0,307.0,20.0,"Blue , 0"
810187,TCL,100,29.95,Team AURORA,16088.0,14541.0,1547.0,19401.0,18091.0,1310.0,324.0,302.0,22.0,"Blue , 1"
810195,TCL,100,42.6,Royal Bandits e-sports,15702.0,15436.0,266.0,18872.0,18957.0,-85.0,297.0,331.0,-34.0,"Blue , 0"
810201,TCL,100,41.53333333333333,SuperMassive,16529.0,15056.0,1473.0,20176.0,17712.0,2464.0,321.0,273.0,48.0,"Blue , 0"
1750423,LMS,100,47.583333333333336,G-Rex,15129.0,14751.0,378.0,18737.0,18798.0,-61.0,309.0,325.0,-16.0,"Blue , 0"
1002720014,EULCS,100,31.85,Misfits,15577.0,15135.0,442.0,18659.0,18288.0,371.0,323.0,327.0,-4.0,"Blue , 0"
1002720015,NAAc,100,27.616666666666667,Team Liquid Academy,14989.0,14363.0,626.0,19270.0,18219.0,1051.0,339.0,323.0,16.0,"Blue , 0"
1002720017,NAAc,100,33.15,Team Liquid Academy,14805.0,14983.0,-178.0,18664.0,18368.0,296.0,320.0,320.0,0.0,"Blue , 1"
1002720025,NAAc,100,36.13333333333333,Cloud9 Academy,15552.0,14319.0,1233.0,18688.0,17969.0,719.0,311.0,321.0,-10.0,"Blue , 0"
1002720035,NAAc,100,30.566666666666666,FlyQuest Academy,16392.0,14508.0,1884.0,19138.0,18381.0,757.0,317.0,316.0,1.0,"Blue , 0"
1002720037,NAAc,100,29.166666666666668,Cloud9 Academy,15618.0,14566.0,1052.0,19475.0,17491.0,1984.0,296.0,301.0,-5.0,"Blue , 1"
1002720038,NAAc,100,24.966666666666665,FlyQuest Academy,15971.0,16717.0,-746.0,18404.0,18679.0,-275.0,320.0,310.0,10.0,"Blue , 0"
1002680004,EULCS,100,36.35,Splyce,15806.0,15933.0,-127.0,18661.0,19338.0,-677.0,339.0,332.0,7.0,"Blue , 0"
1002670034,EULCS,100,39.95,Schalke 04,15230.0,15099.0,131.0,18999.0,18928.0,71.0,341.0,333.0,8.0,"Blue , 0"
1002680016,EULCS,100,32.55,Splyce,16308.0,15998.0,310.0,19773.0,18446.0,1327.0,327.0,335.0,-8.0,"Blue , 1"
1002680017,EULCS,100,39.38333333333333,Schalke 04,14835.0,16057.0,-1222.0,18191.0,18674.0,-483.0,315.0,327.0,-12.0,"Blue , 1"
1002680018,EULCS,100,43.65,Schalke 04,15693.0,14640.0,1053.0,18759.0,18374.0,385.0,348.0,313.0,35.0,"Blue , 1"
1002670036,EULCS,100,35.583333333333336,Misfits,15590.0,15208.0,382.0,19178.0,19270.0,-92.0,339.0,327.0,12.0,"Blue , 1"
1002670046,EULCS,100,38.28333333333333,G2 Esports,15054.0,14231.0,823.0,17237.0,17677.0,-440.0,305.0,272.0,33.0,"Blue , 0"
1002670047,EULCS,100,29.5,G2 Esports,14721.0,17097.0,-2376.0,17010.0,18293.0,-1283.0,298.0,313.0,-15.0,"Blue , 0"
720223,CBLoL,100,35.916666666666664,Flamengo eSports,14671.0,15032.0,-361.0,19132.0,19619.0,-487.0,342.0,337.0,5.0,"Blue , 1"
720226,CBLoL,100,24.683333333333334,CNB e-Sports Club,14683.0,15591.0,-908.0,17464.0,18357.0,-893.0,302.0,333.0,-31.0,"Blue , 0"
870394,TCL,100,28.433333333333334,HWA Gaming,15222.0,15057.0,165.0,18456.0,18406.0,50.0,291.0,317.0,-26.0,"Blue , 0"
870403,TCL,100,36.65,HWA Gaming,15038.0,14975.0,63.0,18623.0,17901.0,722.0,319.0,317.0,2.0,"Blue , 0"
870404,TCL,100,33.38333333333333,Dark Passage,15236.0,15872.0,-636.0,18572.0,17531.0,1041.0,307.0,270.0,37.0,"Blue , 0"
870405,TCL,100,33.35,Dark Passage,15766.0,14823.0,943.0,17969.0,16633.0,1336.0,291.0,273.0,18.0,"Blue , 0"
870407,TCL,100,29.483333333333334,Dark Passage,15208.0,15379.0,-171.0,18906.0,18853.0,53.0,319.0,337.0,-18.0,"Blue , 1"
880358,TCL,100,37.45,Fenerbahce Esports,15082.0,15430.0,-348.0,18104.0,18377.0,-273.0,313.0,294.0,19.0,"Blue , 1"
870458,TCL,100,26.716666666666665,Fenerbahce Esports,17163.0,13464.0,3699.0,18818.0,16078.0,2740.0,323.0,266.0,57.0,"Blue , 1"
870459,TCL,100,32.2,Fenerbahce Esports,15676.0,13874.0,1802.0,18996.0,17139.0,1857.0,336.0,294.0,42.0,"Blue , 0"
870462,TCL,100,32.06666666666667,Fenerbahce Esports,16003.0,15072.0,931.0,18751.0,18484.0,267.0,303.0,309.0,-6.0,"Blue , 1"
1002720040,NALCS,100,37.166666666666664,Echo Fox,15766.0,14516.0,1250.0,19109.0,18072.0,1037.0,350.0,331.0,19.0,"Blue , 0"
1002720047,NALCS,100,37.56666666666667,Echo Fox,14532.0,15016.0,-484.0,18309.0,19019.0,-710.0,317.0,347.0,-30.0,"Blue , 1"
1002720048,NALCS,100,29.65,Echo Fox,15455.0,14415.0,1040.0,19433.0,18168.0,1265.0,333.0,313.0,20.0,"Blue , 1"
1002720050,NALCS,100,27.766666666666666,Echo Fox,15966.0,14527.0,1439.0,17814.0,17702.0,112.0,323.0,307.0,16.0,"Blue , 0"
1002720051,NALCS,100,34.733333333333334,Echo Fox,15852.0,15934.0,-82.0,19816.0,19664.0,152.0,330.0,328.0,2.0,"Blue , 0"
1002720056,NALCS,100,32.21666666666667,100 Thieves,15657.0,14822.0,835.0,19461.0,18762.0,699.0,347.0,329.0,18.0,"Blue , 1"
1002720070,NALCS,100,32.56666666666667,100 Thieves,15401.0,15280.0,121.0,20615.0,19898.0,717.0,364.0,346.0,18.0,"Blue , 1"
1002720071,NALCS,100,42.28333333333333,100 Thieves,15017.0,15751.0,-734.0,18793.0,19802.0,-1009.0,327.0,338.0,-11.0,"Blue , 1"
1002670054,EULCS,100,33.666666666666664,Schalke 04,15916.0,16507.0,-591.0,18765.0,18839.0,-74.0,316.0,326.0,-10.0,"Blue , 1"
1002670067,EULCS,100,30.883333333333333,Schalke 04,16968.0,15373.0,1595.0,20240.0,17988.0,2252.0,338.0,330.0,8.0,"Blue , 1"
1002670068,EULCS,100,27.183333333333334,Schalke 04,14730.0,16280.0,-1550.0,16964.0,17671.0,-707.0,286.0,292.0,-6.0,"Blue , 0"
1002670069,EULCS,100,36.03333333333333,Vitality,14527.0,16987.0,-2460.0,17058.0,19047.0,-1989.0,308.0,320.0,-12.0,"Blue , 0"
1002670071,EULCS,100,27.583333333333332,Fnatic,16050.0,14882.0,1168.0,18557.0,18515.0,42.0,313.0,318.0,-5.0,"Blue , 1"
1002680065,EULCS,100,29.316666666666666,Fnatic,14361.0,17621.0,-3260.0,16144.0,17807.0,-1663.0,282.0,275.0,7.0,"Blue , 0"
1002680066,EULCS,100,31.166666666666668,Misfits,15753.0,14497.0,1256.0,19417.0,18226.0,1191.0,330.0,326.0,4.0,"Blue , 0"
1002720090,NALCS,100,40.03333333333333,Cloud9,15055.0,14973.0,82.0,19137.0,18887.0,250.0,321.0,320.0,1.0,"Blue , 0"
1002720097,NALCS,100,26.366666666666667,Cloud9,15780.0,15251.0,529.0,18567.0,19218.0,-651.0,351.0,315.0,36.0,"Blue , 1"
1002720098,NALCS,100,35.2,Team SoloMid,15720.0,15054.0,666.0,19528.0,18760.0,768.0,341.0,341.0,0.0,"Blue , 1"
1002720099,NALCS,100,33.31666666666667,Cloud9,15498.0,15646.0,-148.0,20147.0,18822.0,1325.0,320.0,338.0,-18.0,"Blue , 1"
1002720106,NALCS,100,39.666666666666664,100 Thieves,15432.0,15097.0,335.0,16683.0,18483.0,-1800.0,285.0,303.0,-18.0,"Blue , 1"
1002720116,NALCS,100,40.7,100 Thieves,15265.0,14492.0,773.0,20185.0,18410.0,1775.0,324.0,321.0,3.0,"Blue , 0"
1002720117,NALCS,100,30.466666666666665,Team Liquid,15525.0,15336.0,189.0,18964.0,19364.0,-400.0,323.0,335.0,-12.0,"Blue , 1"
1002720118,NALCS,100,28.716666666666665,Team Liquid,16358.0,15145.0,1213.0,19023.0,18204.0,819.0,331.0,279.0,52.0,"Blue , 1"
820080,TCL,100,34.25,Dark Passage,14771.0,15738.0,-967.0,19216.0,18658.0,558.0,329.0,336.0,-7.0,"Blue , 0"
830068,TCL,100,23.016666666666666,Royal Bandits e-sports,15420.0,15139.0,281.0,18431.0,18762.0,-331.0,342.0,334.0,8.0,"Blue , 1"
830097,TCL,100,39.1,SuperMassive,15721.0,14774.0,947.0,18826.0,17683.0,1143.0,306.0,289.0,17.0,"Blue , 0"
830104,TCL,100,41.11666666666667,Fenerbahce Esports,14787.0,15296.0,-509.0,18532.0,18464.0,68.0,313.0,294.0,19.0,"Blue , 0"
830105,TCL,100,37.5,Fenerbahce Esports,14270.0,14081.0,189.0,18282.0,16831.0,1451.0,312.0,279.0,33.0,"Blue , 0"
830106,TCL,100,35.06666666666667,SuperMassive,14704.0,15115.0,-411.0,18462.0,18248.0,214.0,319.0,314.0,5.0,"Blue , 1"
801761,LCK,100,33.483333333333334,Griffin,14716.0,16013.0,-1297.0,18944.0,20419.0,-1475.0,322.0,369.0,-47.0,"Blue , 0"
801765,LCK,100,45.516666666666666,Griffin,14891.0,15747.0,-856.0,19196.0,19107.0,89.0,327.0,349.0,-22.0,"Blue , 0"
801767,LCK,100,40.03333333333333,KT Rolster,14752.0,15222.0,-470.0,19108.0,19913.0,-805.0,335.0,338.0,-3.0,"Blue , 1"
1002700022,EULCS,100,30.6,Misfits,15387.0,14733.0,654.0,18552.0,18372.0,180.0,323.0,329.0,-6.0,"Blue , 1"
1002700025,EULCS,100,27.783333333333335,Misfits,15405.0,15676.0,-271.0,17394.0,17676.0,-282.0,267.0,280.0,-13.0,"Blue , 0"
